train_loss,val_loss
0.43330745131901977,1.4688886620781638
0.16131833153513242,0.9851248968731273
0.17590886157638622,0.8270035711201754
0.1748574402815891,0.6445625424385071
0.18768574227139634,0.7419654347679832
0.17285299005935778,0.5833864184943113
0.15509852549096323,0.5709508982571688
0.14748743176460266,0.6500187624584545
0.14902721443828545,0.39421404762701556
0.12779625076449141,0.40683214501901105
0.12260347689097782,0.368251697583632
0.12728420223267572,0.32128272408788855
0.12068849970709603,0.45181940631432965
0.11622224010105403,0.3937843848358501
0.11024774772659787,0.3958842700177973
0.14165473729372025,0.3706701695919037
0.10218844422191944,0.4952727204019373
0.09305545511954236,0.40252192182974383
0.09232880350834918,0.4259444529359991
0.09064094005328305,0.3357126617973501
0.0918929489716044,0.419611011039127
0.0940382294356823,0.42601860382340173
0.08566049078725418,0.38799646496772766
0.08633611751896031,0.3535016815770756
