train_loss,val_loss
0.6902038246955512,2.3679363402453335
0.42872134750744084,1.0774149786342273
0.38739624366445363,1.8472363948822021
0.34417088470369017,0.7800265333869241
0.2974462783280409,0.7597625743259083
0.31017494651506533,0.9071246819062666
0.2871806247616714,0.9902329390699213
0.25623569075229036,0.8756163228641857
0.21429337898515305,0.8420028523965315
0.24993757720825807,0.6779249337586489
0.19082893093801895,0.7801691781390797
0.19418754330221213,0.5514532110907815
0.17024097929023346,0.7192911939187483
0.17902982790233954,0.5294930122115395
0.14240483616320593,0.4789677993817763
0.13890775250938703,0.4985632056539709
0.15184713126915805,0.8029799136248502
0.1499844747331907,0.431007981300354
0.11224175490579515,0.33871597864411096
0.1405399836740404,0.3718264631249688
0.10657687478189198,0.38654679330912506
0.10462825921065402,0.3823055218566548
0.10516528890661474,0.40136052803559735
0.1259130948697621,0.3630814416842027
0.12401990360527668,0.3353465497493744
0.1026073821451304,0.8082130117849871
0.1078987919356463,0.39261521805416455
0.09860139818124052,0.4887901246547699
0.11107385889539179,0.45738835497335956
0.09735489320361389,0.4519806775179776
0.09789174893554652,0.37445387921550055
0.10298921962110501,0.44056947935711255
0.10738420725431082,0.9882857636971907
