train_loss,val_loss
0.34877733176662806,1.0856196284294128
0.1077670618891716,0.9587480843067169
0.13876757252784003,0.6814600706100464
0.18858421920310883,0.8357307434082031
0.26593471680368697,0.9386357128620147
0.21188174102987561,0.9793671727180481
0.1675059424269767,0.7973091244697571
0.1706861906108402,0.9188153922557831
0.12943639145010993,0.7079882144927978
0.13891554169711612,0.8419560551643371
0.12632017611038118,0.6481242924928665
0.12612064693655287,0.5480118095874786
0.13445374092885426,0.7706644296646118
0.11910167811881928,0.9278037905693054
0.13876602074929645,0.6469269335269928
0.1016099357179233,0.6640362530946732
0.10409636085941679,0.73823783993721
0.12689590354760488,0.6677080661058425
0.08733921299378077,0.4868059098720551
0.08295167315573919,0.5093005776405335
0.08430167805580865,0.4694459140300751
0.10052238858881452,0.8487291693687439
0.14430698695636932,0.7776512563228607
0.10260009268919627,0.50511694252491
0.17767739288863682,0.8480388760566712
0.1117606337581362,0.6265146404504776
0.09136270462047485,0.5943974673748016
0.09864469901436851,0.572878235578537
0.09780865474825813,0.5701309174299241
0.09183952758709589,0.9146176815032959
0.10180396458932332,0.4614733517169952
0.08033343581926256,0.46723421663045883
0.07785871766862415,0.44973043352365494
0.11847846092922347,0.532855823636055
0.07955140286967868,0.39075269401073454
0.0726519155715193,0.5137925907969475
0.07685981233205114,0.45430937856435777
0.1316245443054608,0.9900152444839477
0.15060969243446987,0.5962556749582291
0.09103106097096489,0.6760646820068359
0.07992424645594189,0.5658015310764313
0.07711962550168945,0.5624828845262527
0.09280691118467421,0.9147094547748565
0.08982978420598166,0.5775773644447326
0.07433177452711832,0.5582611277699471
0.0720485311178934,0.5711591303348541
0.07017713508435658,0.5208281248807907
