train_loss,val_loss
0.41753557001082403,1.1783992539752612
0.1620854157603012,0.848904317075556
0.1549521767587032,1.3154651034962048
0.18711896409403603,0.918224426833066
0.2004926900537509,0.6459957550872456
0.18195909416338182,0.6177984205159274
0.15959124316303236,0.3931277638131922
0.17447057998967622,0.5417991172183644
0.13075796310912888,0.4465861130844463
0.15054770776966833,0.3403327167034149
0.14274228708642833,0.7123716744509611
0.12256099965493635,0.562769274819981
0.11871354260815764,0.3295228968967091
0.12919887527823448,0.39046444676139136
0.12917330643197275,0.8052942156791687
0.1285702907392439,0.4185220246965235
0.10782493306499608,0.347764253616333
0.10455569477294976,0.3611482029611414
0.09249952829109048,0.3775438517332077
0.09388147934146647,0.3480462255803021
0.09381843653489959,0.351333885030313
0.08825520475236874,0.4142754091457887
0.08501618678839702,0.3405810228802941
0.08380642635220627,0.36036617105657404
0.07914967666257103,0.3607271665876562
