train_loss,val_loss
0.3589213616081646,1.9903085589408875
0.1167454774181048,0.9486084878444672
0.17028879211062475,2.1727413058280947
0.22357186093216852,1.5428683042526246
0.3055077710321971,1.6144465446472167
0.2312144737868082,1.0085626900196076
0.21186610999561492,1.0737325251102448
0.16005697903178986,0.7365572094917298
0.1650564151860419,0.860627269744873
0.1533510724703471,0.8938144445419312
0.14276204648472013,1.266951435804367
0.14586488774844578,0.39211158752441405
0.13434589909655706,0.4841306239366531
0.12955066895201092,0.5356877893209457
0.13744604608842304,0.8697016835212708
0.12467232729707445,0.7625471711158752
0.1480525383637065,0.5103572458028793
0.10641185676767713,0.43765418231487274
0.10555872030201413,0.4739882111549377
0.10067107322670164,0.4858288079500198
0.10837113566341855,0.46291867196559905
0.10870593651419594,0.6336839675903321
0.09448408001945133,0.3630191147327423
0.09364688446124395,0.3360025301575661
0.09139268164123808,0.3861682444810867
0.09367010018655232,0.36517016738653185
0.09001346720116479,0.3815714046359062
0.08992709474904197,0.39510797411203386
0.1079518878034183,0.37716771066188814
0.08858396127110436,0.4457777068018913
0.08365650382779893,0.3737057238817215
0.08295241502069292,0.49649491608142854
0.08280032113904044,0.46441607624292375
0.08265181744382495,0.431887648999691
0.0841112467504683,0.38553847223520277
0.08520168222132184,0.47445350885391235
