train_loss,val_loss
0.36746218495425725,2.845626640319824
0.12036147720756984,1.0890645027160644
0.16300808446747916,0.8869807243347168
0.270414598215194,1.2093253910541535
0.3145316143830617,1.677179789543152
0.23353889726457142,1.4360039472579955
0.25561516128835227,0.7032719790935517
0.20598351132302056,0.8081084430217743
0.21603097674392518,1.3880162596702577
0.17734292121160597,0.758828067779541
0.17514090757994424,1.0996486127376557
0.1969211091597875,0.5230583280324936
0.1393463936590013,1.0631366193294525
0.15648254305124282,0.9157473027706147
0.1451606131735302,0.658611661195755
0.14081665476163227,0.4265506774187088
0.1366192225189436,0.5572078227996826
0.15325260197832472,1.0140820741653442
0.3274831703730992,2.1235312700271605
0.23088973845754351,1.2106220066547393
0.18604473514216288,0.8662479758262634
0.1321564489177295,1.037445992231369
0.14460090618757976,0.8831459045410156
0.15942072215534392,0.8915409922599793
0.12635598026570818,0.7727581143379212
0.1243105906815756,1.336429738998413
0.11018296238921937,0.5054311394691468
0.1055427230539776,0.5473424047231674
