train_loss,val_loss
0.402218888531316,0.8296483104879205
0.15070486954360637,0.7040371515534141
0.1465080500633087,0.7776695435697382
0.1943451261745309,0.7111079584468495
0.18943107620162783,0.5926691266623411
0.16860619004604951,0.4951052259315144
0.16526940577435043,0.41702338782223786
0.1457837533978921,0.5350759869272058
0.13416458813930457,0.364829804409634
0.1399010661638008,0.4326805987141349
0.14502361529278304,0.31084356118332257
0.1162411297829646,0.2655558233911341
0.12881838003138327,0.3033737756989219
0.12238774638412134,0.4879895773800937
0.14984000509358802,0.4961549314585599
0.13909344431364312,0.4656564918431369
0.121815266052507,0.4485161006450653
0.09451938216697495,0.3662957792932337
0.09271984765270971,0.34755162081935187
0.08501972539244958,0.5037600181319497
0.11686092558896767,0.5706919269128279
0.0904290691931855,0.4711473055861213
0.08148789061409123,0.513018782843243
0.07561367476042712,0.5283179757269946
