train_loss,val_loss
0.379270058054969,1.0027221170338718
0.1377694895666725,0.6924830404194918
0.152878510291284,0.5891575217247009
0.1710771601998581,0.575577662749724
0.17984697314084702,0.5491058365865187
0.15593107424254687,0.6571010405367071
0.1451012204699921,0.7605873129584573
0.14119906758643547,0.5942389558662068
0.13748408256555503,0.5286470380696383
0.10639637413452256,0.46588997678323224
0.12127792518937362,0.5773712450807745
0.12068218049013389,0.6285844932902943
0.1276048412019352,0.5076666921377182
0.10892450050363,0.5084674480286512
0.09534573273838691,0.8101041885939512
0.09773103681937703,0.5314969908107411
0.08071765352813702,0.531557859344916
0.0772683394826808,0.5924204262820157
0.07509102788314505,0.6040155548941005
0.0724072895311522,0.5227540108290586
0.0690853836471742,0.524292906576937
0.08093760369942998,0.6901536177505146
