train_loss,val_loss
0.41353714648845064,2.2932038090445777
0.1556866227315282,0.7054858695377003
0.1653451752971928,0.7403417446396567
0.17418366417569933,0.5243315425786105
0.20514117335935808,0.8140450824390758
0.16996265469856983,0.45852507786317304
0.15869167376801652,0.45255700837482105
0.14357867148124948,0.48783407698978076
0.12792476104959002,0.7384304133328524
0.13217695134709467,0.36724410680207337
0.12892924699018588,0.43404481085863983
0.11552433662538258,0.3227300129153512
0.12277832170421223,0.47210838307033887
0.09985302515187354,0.36764194613153284
0.09574935177587113,0.36896992136131634
0.1143841139691056,0.5710570893504403
0.13283766974818031,0.5991353202949871
0.11124030395217661,0.4506479501724243
0.1030687743903331,0.44443976608189667
0.09472398628603737,0.576484661210667
0.0856740284921988,0.3464500375769355
0.08104491198681435,0.5173548310995102
0.08259599606664676,0.5196466689760034
0.07209623735046612,0.41090487756512384
